
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 1.39899597e-001, 0.00000000e+000, 8.31460133e-002, 4.99547943e-002, 7.58357123e-002, 1.19762154e+001, 1.39899597e-001
1.09999999e-001, 1.41356885e-001, 0.00000000e+000, 8.19795504e-002, 4.99565527e-002, 7.48357028e-002, 1.20105801e+001, 1.41356885e-001
1.09999999e-001, 1.42814174e-001, 0.00000000e+000, 8.08148235e-002, 4.99583147e-002, 7.38361105e-002, 1.20449324e+001, 1.42814174e-001
1.09999999e-001, 1.44271463e-001, 0.00000000e+000, 7.97535703e-002, 4.99625467e-002, 7.29186609e-002, 1.20819569e+001, 1.44271463e-001
1.09999999e-001, 1.45728752e-001, 0.00000000e+000, 7.91767761e-002, 4.99780625e-002, 7.23868310e-002, 1.21312933e+001, 1.45728752e-001
1.09999999e-001, 1.47186041e-001, 0.00000000e+000, 7.86089301e-002, 4.99935783e-002, 7.18603507e-002, 1.21806307e+001, 1.47186041e-001
1.09999999e-001, 1.48643330e-001, 0.00000000e+000, 7.81049728e-002, 5.00075817e-002, 7.13860095e-002, 1.22309856e+001, 1.48643330e-001
1.09999999e-001, 1.50100619e-001, 0.00000000e+000, 7.79481903e-002, 5.00123501e-002, 7.12062940e-002, 1.22876348e+001, 1.50100619e-001
1.09999999e-001, 1.51557907e-001, 0.00000000e+000, 7.78067037e-002, 5.00171110e-002, 7.10379779e-002, 1.23442869e+001, 1.51557907e-001
1.09999999e-001, 1.53015196e-001, 0.00000000e+000, 7.76921585e-002, 5.00193834e-002, 7.08893165e-002, 1.24009619e+001, 1.53015196e-001
1.09999999e-001, 1.54472485e-001, 0.00000000e+000, 7.76869729e-002, 5.00006042e-002, 7.08205998e-002, 1.24581566e+001, 1.54472485e-001
1.09999999e-001, 1.55929774e-001, 0.00000000e+000, 7.76984319e-002, 4.99818288e-002, 7.07642660e-002, 1.25153418e+001, 1.55929774e-001
1.09999999e-001, 1.57387063e-001, 0.00000000e+000, 7.77253360e-002, 4.99620400e-002, 7.07177296e-002, 1.25722380e+001, 1.57387063e-001
1.09999999e-001, 1.58844352e-001, 0.00000000e+000, 7.77548999e-002, 4.99285981e-002, 7.06486702e-002, 1.26251469e+001, 1.58844352e-001
