
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 2.22965062e-001, 0.00000000e+000, 1.62994061e-002, 2.37864722e-002, 1.14430264e-002, 2.83775978e+001, 2.22965062e-001
1.09999999e-001, 2.24422351e-001, 0.00000000e+000, 1.60459410e-002, 2.27546003e-002, 1.11939963e-002, 2.84167843e+001, 2.24422351e-001
1.09999999e-001, 2.25879639e-001, 0.00000000e+000, 1.57920346e-002, 2.17762031e-002, 1.09462971e-002, 2.84540024e+001, 2.25879639e-001
1.09999999e-001, 2.27336928e-001, 0.00000000e+000, 1.55381439e-002, 2.07978040e-002, 1.06986277e-002, 2.84912167e+001, 2.27336928e-001
1.09999999e-001, 2.28794217e-001, 0.00000000e+000, 1.52754169e-002, 1.98643934e-002, 1.04432572e-002, 2.85301342e+001, 2.28794217e-001
1.09999999e-001, 2.30251506e-001, 0.00000000e+000, 1.50038144e-002, 1.89761166e-002, 1.01801278e-002, 2.85707359e+001, 2.30251506e-001
1.09999999e-001, 2.31708795e-001, 0.00000000e+000, 1.47322332e-002, 1.80878378e-002, 9.91700683e-003, 2.86113453e+001, 2.31708795e-001
1.09999999e-001, 2.33166084e-001, 0.00000000e+000, 1.44532761e-002, 1.72343962e-002, 9.64759383e-003, 2.86561050e+001, 2.33166084e-001
1.09999999e-001, 2.34623373e-001, 0.00000000e+000, 1.41657852e-002, 1.64212715e-002, 9.37088951e-003, 2.87056599e+001, 2.34623373e-001
1.09999999e-001, 2.36080661e-001, 0.00000000e+000, 1.38783362e-002, 1.56081477e-002, 9.09418985e-003, 2.87552185e+001, 2.36080661e-001
1.09999999e-001, 2.37537950e-001, 0.00000000e+000, 1.35830780e-002, 1.48225371e-002, 8.81099235e-003, 2.88118992e+001, 2.37537950e-001
1.09999999e-001, 2.38995239e-001, 0.00000000e+000, 1.32773919e-002, 1.40737146e-002, 8.51912238e-003, 2.88781052e+001, 2.38995239e-001
1.09999999e-001, 2.40452528e-001, 0.00000000e+000, 1.29717765e-002, 1.33248921e-002, 8.22728965e-003, 2.89443130e+001, 2.40452528e-001
1.09999999e-001, 2.41909817e-001, 0.00000000e+000, 1.26610864e-002, 1.25986757e-002, 7.93233607e-003, 2.90205860e+001, 2.41909817e-001
1.09999999e-001, 2.43367106e-001, 0.00000000e+000, 1.23425256e-002, 1.19074862e-002, 7.63258012e-003, 2.91124630e+001, 2.43367106e-001
1.09999999e-001, 2.44824395e-001, 0.00000000e+000, 1.20241065e-002, 1.12162977e-002, 7.33294338e-003, 2.92043304e+001, 2.44824395e-001
1.09999999e-001, 2.46281683e-001, 0.00000000e+000, 1.17019461e-002, 1.05445506e-002, 7.03209033e-003, 2.93074303e+001, 2.46281683e-001
